8/pR6/1b2k2p/1b3p2/5B2/6P1/7P/7K w - - 0 41,f4h6 b5c6,712,doubleBishopMate endgame mate mateIn1 oneMove
r2q1rk1/2pn2pp/1p2p3/5pn1/3Pb3/NP1BP3/P1Q2PPP/2BR1RK1 w - - 1 19,a3b5 g5f3 g1h1 d8h4,2146,advantage clearance middlegame short
r2q1rk1/pp3pp1/2n2B1p/3p4/1b1P4/2NQ1b2/PPB2PPP/R4RK1 b - - 0 14,d8f6 d3h7,432,mate mateIn1 middlegame oneMove
1r3rk1/p4pp1/1p6/2p2N2/b3P3/3R4/5PP1/6K1 b - - 1 33,c5c4 f5e7 g8h7 d3h3,996,anastasiaMate endgame mate mateIn2 short
2kr3r/1ppq2pp/B4p2/p1b1p3/P3Q1b1/3P4/1PP2PPP/R1B2R1K b - - 2 16,g4f5 e4b7,904,mate mateIn1 middlegame oneMove queensideAttack
1r3b1k/6p1/3p1n2/p2P2Rp/5q1P/P1N2P2/1B3Q2/K7 w - - 10 39,c3e2 f4d2 f2d4 d2e2,2020,crushing middlegame short
4r3/q6p/1PP3pk/p3pp2/P2p4/3PbB2/6PP/1R3R1K b - - 0 31,a7a6 b6b7 e5e4 f3e4 f5e4 c6c7 e4d3 b7b8q,2809,advancedPawn crushing endgame promotion sacrifice veryLong
4rrk1/ppp3pp/1q6/8/6Q1/7P/PPPNpP2/R4R1K w - - 0 26,f1e1 f8f2 g4c4 g8f8 d2e4 e8e4 c4e4 b6d6,2977,advantage defensiveMove middlegame veryLong
r6r/1b1k4/p2qpp1p/1p4p1/2pBnn2/5N2/PPQ2PPP/2R1RBK1 b - - 1 22,d6c6 d4f6 e4f6 f3e5 d7e7 e5c6,1652,crushing fork long middlegame sacrifice
r2qk2r/pppb1pp1/4p1Bp/8/3P4/B1P3Q1/P1P2PPP/R3K2R b KQkq - 0 15,f7g6 g3g6,655,mate mateIn1 middlegame oneMove
5k2/R4p1p/6pP/1p2r1P1/6K1/pr3P2/3R4/8 b - - 2 41,e5e8 d2d7 b3f3 g4f3,1605,crushing endgame rookEndgame short
3Q4/p3rpkp/5qp1/2pB1b2/2P5/7P/P1r3P1/3R1RK1 b - - 5 28,f6g5 d1e1 c2g2 d5g2,2034,advantage middlegame short
r4r1k/p6p/Pp2pN2/3pPp2/3P1P2/2q5/6Q1/6RK b - - 3 34,f8f7 g2g8 a8g8 g1g8,1305,arabianMate endgame mate mateIn2 sacrifice short
5rQk/3bq2p/p3pN2/2PpP3/p2P3p/8/1P5K/6R1 b - - 3 36,f8g8 g1g8,608,arabianMate endgame mate mateIn1 oneMove
6rk/5p2/bp2pPRQ/p2pqn1p/P2p4/2P5/1PB2P2/R6K b - - 1 30,f5h6 g6h6,896,kingsideAttack master mate mateIn1 middlegame oneMove
2k5/1p3qp1/2p5/2P1Qp2/1P2p3/4P2P/5P1K/8 b - - 1 34,f7c7 e5c7 c8c7 h3h4 c7d7 h2g3 d7e7 g3f4 e7f6 h4h5,2778,crushing defensiveMove endgame queenEndgame quietMove veryLong zugzwang
3r2k1/2Q2p2/5q1p/p5p1/1p6/1Pn2N1P/5PP1/4R1K1 b - - 4 28,f6d6 e1e8 d8e8 c7d6,1304,advantage deflection endgame short
6k1/ppq2rb1/3N1RQ1/3P4/1n6/1P5P/2r3P1/4R2K b - - 0 25,f7f6 e1e8 f6f8 e8f8 g8f8 g6e8,1802,attraction exposedKing long mate mateIn3 middlegame pin
r1bqk2r/ppp1bppp/2np4/8/4P1n1/2N2PQ1/PPP3PP/R1B1KBNR w KQkq - 1 8,f3g4 e7h4 g4g5 h4g3,1139,advantage opening pin short
8/6k1/6r1/p2B1p1R/P7/1P6/4n1PK/8 w - - 10 39,h5f5 g6h6 f5h5 h6h5,896,anastasiaMate endgame mate mateIn2 short
3r4/p1p3pk/1p3r1p/4p3/4Pn2/2P1KP2/PP1N1R1P/R7 w - - 2 25,d2c4 d8d3,923,endgame hookMate mate mateIn1 oneMove
5r1k/5pp1/7p/2QP1q2/1P6/2n5/P4PPP/3R1K2 b - - 1 31,f5c8 c5c8 f8c8 d1c1,1842,advantage endgame master masterVsMaster short
5rk1/R4pp1/7p/2p1q3/B3n3/1P2PQ1P/P4PP1/6K1 w - - 1 27,a4c6 e5a1 g1h2 e4d2 f3e2 d2f1 e2f1 a1f1,2124,crushing endgame veryLong
3r1r2/p1q1nRk1/1p4p1/2p3Np/4P3/3P3P/b1PQN1P1/5RK1 b - - 0 22,a2f7 f1f7 f8f7 g5e6 g7g8 e6c7,1687,crushing fork long master masterVsMaster middlegame sacrifice
2r3k1/5pp1/1Q2P2p/6q1/3Bp3/P3P1P1/4rPK1/5R2 b - - 0 25,c8e8 e6f7 g8f7 b6c7 f7f8 c7c4,2331,advancedPawn attraction crushing endgame long
3q1rk1/p1p1b3/4p1pp/1bP2p2/3PQ3/P1B1PNP1/4rPBP/R2K3R w - - 0 20,e4f4 d8d5 f3d2 d5g2,2121,crushing middlegame short
r2q1rk1/1R6/pp4pp/2pN2b1/6P1/PB1P3P/1PP3Q1/4n2K b - - 0 28,e1g2 d5f6 g8h8 b7h7,1536,arabianMate doubleCheck kingsideAttack mate mateIn2 middlegame short
r1b3k1/1p2b1p1/p3pr1p/q2p3Q/3Nn2P/2PBP3/PP3PPB/R3K2R b KQ - 10 19,e4f2 e1g1 f2d3 h5e8 f6f8 f1f8,2792,castling crushing fork long middlegame sacrifice
8/p7/3p1k2/1p2p3/1P2K2P/6P1/P7/8 b - - 3 41,a7a6 e4d5 f6f5 h4h5 f5f6 g3g4 f6g5 d5e4,2451,crushing endgame pawnEndgame quietMove veryLong
r2q1rk1/4ppbp/3p2pB/pp6/8/1B6/PPPQ1PbP/2KR2R1 b - - 1 16,g2f3 h6g7 g8g7 d2c3 g7g8 c3f3 a5a4 b3d5,1619,advantage attraction fork middlegame veryLong
b1r1n1k1/3p1p1r/p1qPp3/2p1Q1P1/2B2BP1/2PPR2p/P4P1K/6R1 w - - 9 29,f4g3 c6g2 g1g2 h3g2 g3h4 h7h4,1165,advancedPawn crushing discoveredAttack exposedKing long master masterVsMaster middlegame sacrifice
r6k/pp4pp/2np4/3BP3/5qn1/PP1P3b/1B3P2/R2Q1RK1 w - - 0 20,d1f3 f4h2,918,mate mateIn1 middlegame oneMove
2k5/pp3pp1/2p1p3/5p1n/2Pr3q/1P1P3R/P1KQ2B1/8 b - - 1 34,h4f4 h3h5,1767,endgame equality hangingPiece oneMove
r4b1r/1b2k1pp/1Nq1pp2/p7/4P3/1Q1pBN2/1P3PPP/3R2K1 b - - 0 23,a8d8 d1c1 d3d2 e3d2,2391,advantage middlegame short
r2Q1k1r/4npp1/p3p2p/1p2P3/1b2q3/4BN2/PPP2PPP/2KR3R b - - 2 18,a8d8 d1d8,460,backRankMate mate mateIn1 middlegame oneMove
8/8/1p6/8/PpK5/4k3/8/8 b - - 1 56,e3e4 c4b4 e4d5 b4b5,1166,crushing endgame pawnEndgame short
rn1r2k1/p5bp/1n2R1p1/8/2N5/P7/1PP2PPP/RNB3K1 w - - 0 18,c4b6 d8d1 e6e1 d1e1,408,backRankMate fork mate mateIn2 middlegame short
r1b2rk1/pp3ppp/2p1pB2/2Ppn3/3P4/2qBP3/P4PPP/R2Q1RK1 b - - 0 12,e5d3 d1g4 g7g6 g4g5,1962,crushing middlegame pin short
r4rk1/1ppb1p1p/5np1/p1pNp1N1/4P3/P2P3P/1PP2PP1/R5K1 b - - 2 17,c7c6 d5f6 g8g7 f6d7,1390,advantage fork hangingPiece middlegame short
8/3k3p/4R1p1/p4P2/Pb2P3/2p1K3/2R4P/3r4 w - - 1 49,f5g6 d7e6 g6h7 d1d8,1969,advantage defensiveMove endgame master short
r4rk1/p4p1p/b5pQ/3pP3/8/7R/Pp4PP/1q4BK b - - 1 26,f8c8 h6h7 g8f8 h7h8 f8e7 h8f6 e7e8 h3h8 e8d7 f6d6,1247,fork mate mateIn5 middlegame veryLong
2r3k1/pp1Qbpp1/4p2p/3pP3/3pq3/2P1B3/PP3P2/2KR2R1 w - - 0 23,e3h6 c8c3 b2c3 e7a3 c1d2 d4c3 d2c3 e4c4 c3d2 a3b4 d2e3 c4e4,1873,attraction intermezzo mate mateIn5 middlegame queensideAttack sacrifice veryLong
6k1/pp6/2pb2p1/3q2Br/3Pb2N/4Q1p1/PPP3P1/5RK1 w - - 1 30,c2c4 d5g5 e3e4 g8g7 e4e8 d6f4 f1f4 g5f4,2867,crushing master middlegame quietMove veryLong
r7/1b2kp1Q/p3p1p1/1p2N3/8/7n/P5PP/5RqK w - - 7 30,f1g1 h3f2,887,endgame mate mateIn1 oneMove smotheredMate
6r1/8/ppb1P2N/2p5/2P2k1P/2R2Pp1/P2r4/4R1K1 b - - 0 31,c6f3 c3f3 f4f3 e1f1 d2f2 h6g8,2481,attraction crushing endgame long pin sacrifice
r3r1k1/1pp2p2/1p6/2pPP1Bp/2Pn4/P4qP1/1P1Q3P/R4RK1 w - - 0 24,g5f6 d4e2 d2e2 f3e2,823,advantage kingsideAttack middlegame short
rn3rk1/pb1pnpbp/4p1p1/1N2P3/2B5/8/PPP2PPP/RNB1R1K1 w - - 3 12,b5c7 f8c8 c7a8 c8c4,1813,advantage master opening sacrifice short
r6r/pPpQ1p2/5k2/2P2p1q/4p3/4P1B1/PP3PK1/3R1R2 w - - 3 29,f1h1 h5f3 g2f1 h8h1,1325,deflection discoveredAttack interference mate mateIn2 middlegame short
1r4k1/p4pp1/1r5p/8/2Q5/PP4P1/K1P3qP/1R5R w - - 1 29,b1f1 b6c6 h1g1 g2c2 c4c2 c6c2,2205,crushing endgame long xRayAttack
3r1r1k/2p3p1/p6p/1p2Q3/7R/6P1/PPPq3P/2KR4 w - - 5 28,d1d2 f8f1 e5e1 f1e1 d2d1 e1d1,841,endgame long mate mateIn3 queenRookEndgame
3rr1k1/2p2pP1/p6p/1p6/1n5P/3B1N2/PPK2PP1/6RR w - - 1 24,c2c3 d8d3 c3b4 e8e4 f3d4 e4d4 b4c5 d4c4,2110,exposedKing master mate mateIn4 middlegame veryLong
8/8/2k3n1/1p5P/1P1p4/6K1/P4PP1/8 w - - 0 40,g3g4 g6e5 g4f4 c6d5,2431,crushing defensiveMove endgame knightEndgame master short
r1bqkb1r/pp2nppp/2n5/1Bp5/3pN3/3P1N2/PPP2PPP/R1BQK2R b KQkq - 1 8,c8d7 e4d6,975,mate mateIn1 oneMove opening smotheredMate
r2r2k1/p4pp1/1p1p4/4p2q/Q3P3/2P1NnP1/PP2KP2/3R1R2 w - - 2 33,f1h1 f3g1 e2d2 h5h1,2257,crushing doubleCheck interference middlegame short
4nr2/p4pk1/1p2p1pp/3qN3/3P2R1/1P4QP/r4PP1/3R2K1 b - - 2 26,e8f6 g4g6 f7g6 g3g6 g7h8 g6h6,1557,advantage deflection long master middlegame sacrifice
r4rk1/pp2bp1p/2b1q1p1/2p1P3/6Q1/2BB4/PPP2RPP/R5K1 w - - 2 19,g4e6 f7e6,1625,equality middlegame oneMove
r3Q1k1/2p3p1/ppn4p/2bp4/6P1/3B2qP/2P5/4RR1K b - - 1 34,a8e8 e1e8 c5f8 f1f8,932,mate mateIn2 middlegame short
3K1k2/2RP1p2/8/8/8/p1r5/8/8 b - - 2 55,c3d3 d8c8 a3a2 c7c1 a2a1b c1a1 d3c3 c8d8,2559,crushing defensiveMove endgame quietMove rookEndgame veryLong
r4rk1/pp6/3p2pQ/2p2b1p/2Pp2P1/1P1Pq2P/P3BR2/R5K1 b - - 2 24,e3g3 f2g2 g3e3 h6e3 d4e3 g4f5,1836,advantage defensiveMove long middlegame pin
1r2qrk1/2p1bppb/p1np3p/1p6/3PN2N/PP2BP1P/2Q3P1/RB3RK1 b - - 0 21,e7h4 e4f6 g8h8 c2h7,1270,discoveredAttack kingsideAttack mate mateIn2 middlegame short
2kr4/Q1p1b3/1p4p1/4q3/6b1/3PB3/PPP2RPP/RN4K1 w - - 2 21,e3f4 e5e1 f2f1 e7c5 d3d4 c5d4 f4e3 d4e3 g1h1 e1f1,966,kingsideAttack mate mateIn5 middlegame veryLong
r5k1/p1p3pp/1p1p4/5q2/3nN2b/P4P2/1PPB3P/R2Q1K1R w - - 1 19,d2c3 f5h3 f1g1 d4f3 d1f3 h3f3,2062,crushing exposedKing long middlegame
2q3k1/pp6/3Q2pp/2pP3b/2Pb4/1P6/P5KP/4R1N1 w - - 1 35,d6e7 c8g4 g2h1 g4f3 g1f3 h5f3,1638,doubleBishopMate endgame long mate mateIn3 sacrifice
5bk1/7p/p1q2pp1/1pn5/8/1PQB4/PB3PbP/R5K1 w - - 0 27,c3f6 c5d3 f6c6 g2c6,2104,advantage hangingPiece master masterVsMaster middlegame short
r1bq1rk1/ppp3p1/2n1ppP1/3p4/3P1P2/8/PPP2PP1/RN1QK2R b KQ - 0 11,c6e7 h1h8 g8h8 d1h5 h8g8 h5h7,1772,attraction kingsideAttack long mate mateIn3 middlegame sacrifice
8/2kb4/3p2QP/2pP4/2P2p2/1P3q2/8/1R5K w - - 0 45,h1h2 d7g4 g6g7 c7b6 b1f1 f3e2 h2g1 f4f3,2345,crushing defensiveMove endgame exposedKing fork quietMove veryLong
2q2rk1/2PQ1ppb/7p/8/6P1/4R3/PP3P2/K3R3 w - - 1 35,e3e8 c8d7 c7c8q d7c8 e8c8 f8c8,1505,crushing endgame hangingPiece long xRayAttack
rn2kbnr/pp3ppp/1qp1p3/5b2/2BPN3/5P2/PPP3PP/R1BQK1NR w KQkq - 0 7,g2g4 f5e4 f3e4 b6b4 c2c3 b4c4,1612,crushing exposedKing fork long middlegame
r3k1nr/ppp3p1/4pq2/2b4p/8/P1N5/1PP2PPP/R1BQR1K1 w kq - 0 14,c3d5 f6f2 g1h1 e8c8,1778,castling crushing defensiveMove middlegame short
k6r/P2r1pp1/2q5/B1b1n3/3p1P2/3P2Pp/2P1Q2P/RR4K1 w - - 0 31,e2e5 c6g2,738,mate mateIn1 middlegame oneMove
r3b1r1/1pq5/p3PpNk/2p2P1Q/3p2R1/3P2R1/PP4PP/6K1 b - - 0 30,h6h5 g4h4,1291,hookMate mate mateIn1 middlegame oneMove
r1bq1rk1/ppp2pp1/2n4p/2bnp3/2B2P2/P1NP3P/1PP3P1/R1BQK1NR w KQ - 0 9,c4d5 d8h4 g2g3 h4g3 e1f1 g3f2,1297,exposedKing long mate mateIn3 opening
6k1/p5p1/7p/7Q/PP2P3/8/3p1qPP/5B1K w - - 6 37,h5e2 f2e1 e2c4 g8h7 c4f7 e1c1,2862,crushing defensiveMove endgame long
R7/6pk/6Np/7P/3b2K1/5P2/p3r3/8 b - - 3 37,a2a1q a8h8,1143,endgame hookMate mate mateIn1 oneMove
r3kb1r/pR3ppp/2bpp3/8/2B1P2B/8/PPP2PPP/2K4R b kq - 0 14,c6b7 c4b5 b7c6 b5c6,798,bodenMate mate mateIn2 middlegame short
5rk1/3R3p/p4ppQ/4p3/4q3/P3B2P/6K1/8 w - - 1 30,g2f2 e4f5 f2g1 f5d7,1505,crushing endgame fork short
2kr2r1/pp2qp1Q/2b1p3/8/8/N7/PP2BPPP/R4RK1 w - - 3 18,a1c1 g8g2 g1h1 g2g1 h1g1 e7g5 e2g4 g5g4,2142,attraction doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice veryLong
4k2r/pR3ppp/8/4p3/3nN3/1P1PK2b/r6P/5B1R w k - 1 22,f1h3 a2e2,1064,hookMate mate mateIn1 middlegame oneMove
1b5r/5qpk/p3p3/1p1pPpQ1/1Pr2B2/P1P2P1P/7K/2R3R1 b - - 6 31,g7g6 g5h6 h7g8 g1g6 f7g6 h6g6,1222,crushing deflection discoveredAttack long middlegame
4r1k1/5pp1/p1p4p/b1B5/2p2Pb1/P1N3P1/1PP4P/R5K1 w - - 0 25,b2b4 c4b3 c2b3 a5c3,1811,crushing enPassant endgame short
r4k1K/ppR5/8/4rb2/5p2/P2n1p1P/1P2N3/6R1 b - - 2 29,f3e2 g1g8,741,endgame mate mateIn1 oneMove
8/pp4pp/4k3/2PRp3/8/3K2P1/PP5P/4r3 w - - 7 34,d5d8 e1d1 d3e4 d1d8,786,crushing endgame rookEndgame short skewer
r3r1k1/ppQ1Pp1p/6p1/6n1/4P3/8/5qBP/1R1R3K b - - 3 30,a8c8 c7c8 e8c8 d1d8,1518,crushing middlegame pin sacrifice short
k7/2p1b3/p1N4K/5Br1/8/2P5/4pn2/1R6 b - - 7 41,g5f5 b1b8,1020,arabianMate endgame mate mateIn1 oneMove
8/5p2/8/8/2PpQ3/1P1P2kp/6p1/6K1 w - - 16 69,e4g2 h3g2 b3b4 f7f5 b4b5 f5f4 c4c5 f4f3 b5b6 f3f2,1388,advancedPawn endgame mate mateIn5 quietMove veryLong
7k/3q1rp1/3p1pQR/pp3P2/3pPN2/1P1P3P/1Pr3PK/8 b - - 0 32,g7h6 g6h6 h8g8 f4g6 c2g2 h2g2 f7g7 h6h8 g8f7 h8f8,1694,endgame exposedKing kingsideAttack mate mateIn5 quietMove veryLong
8/4b1n1/pp4kp/2p1p3/1P1pP1KP/P1PP2N1/3B4/8 w - - 2 35,g3f5 h6h5 g4f3 g7f5 e4f5 g6f5,1608,crushing deflection endgame long
8/5kb1/1p1p1p1p/1Pp1pPpR/2P2PP1/1qBP2PK/2r5/4Q3 w - - 3 42,f4e5 b3c3 e5e6 f7g8 e1c3 c2c3,2551,advantage endgame long
r1b1kr2/ppp2Npp/2n5/3Bp3/4n2q/4KQ2/PPPP2PP/RNB4R w q - 1 10,g2g3 e4g3 f3g3 h4d4,2277,clearance crushing opening sacrifice short
6k1/pp4pp/3N4/4R3/r2P4/3b3P/5PP1/6K1 b - - 4 27,a4d4 e5e8,399,endgame mate mateIn1 oneMove
rn1qk3/2p3r1/p1bp4/P5p1/NQ2Bp2/1P2n1PP/2PN4/2R1K1R1 b q - 0 23,c6e4 b4e4 g7e7 e4a8,1368,advantage fork middlegame short
8/kppN1p2/8/4b1r1/8/8/1R5P/7K b - - 1 47,e5d6 b2a2 d6a3 a2a3 g5a5 a3a5,937,anastasiaMate endgame long mate mateIn3
r1b1k2r/pp1np1bp/2p2qp1/3p4/3P1B2/4QN2/PPP2PPP/2KR1B1R w kq - 6 12,g2g4 e8g8 f4g3 f6f3 e3f3 f8f3,2059,advantage castling long opening
r1b2rk1/ppp2p1p/4ppq1/n7/P2P4/2PB4/5PPP/1R1QR1K1 b - - 5 18,g6g5 e1e3 g8h8 e3g3 g5h6 g3h3 h6h3 g2h3,2515,advantage middlegame veryLong
r3r1k1/p1pbqppn/2p4p/3p4/4P3/1BN2Q2/PPP2PPP/R3R1K1 w - - 0 17,e4d5 e7e1 a1e1 e8e1,596,backRankMate mate mateIn2 middlegame short
4rrk1/p2b2pp/2p2qn1/3pRp1Q/5P2/3B1N2/P1P3PP/4R2K w - - 8 20,d3f5 e8e5 f4e5 f6f5,1909,crushing intermezzo middlegame short
8/8/1p1p2K1/1Pp3B1/2k5/8/8/8 w - - 2 72,g6h5 c4b5 g5d8 c5c4,2418,bishopEndgame crushing defensiveMove endgame short
8/4bp2/Pkp5/1p2Q3/4P3/2N1n2q/1PP4N/7K w - - 1 38,e5e7 h3g2,874,endgame master masterVsMaster mate mateIn1 oneMove
5b2/8/5B1p/5kP1/p7/8/K7/8 w - - 0 53,g5h6 f5f6 h6h7 f6g7 h7h8q g7h8,1781,bishopEndgame crushing endgame hangingPiece long
Rr4k1/1Prp1ppp/4p3/3pP3/8/8/6PP/1R4K1 b - - 3 39,c7b7 a8b8 b7b8 b1b8,931,backRankMate endgame mate mateIn2 rookEndgame short xRayAttack
2r5/pN1R1ppp/4k3/1n2N3/4PP2/P6P/r5PK/8 b - - 2 34,c8c2 b7d8 e6f6 d7f7,1513,endgame hookMate mate mateIn2 short
2k2br1/pp3p2/2n5/5b1p/3pn2q/NN3B2/PPP2PP1/R2QR1K1 w - - 0 18,f3e4 f5e4 e1e4 h4e4,1156,advantage master middlegame short
5r2/pp3ppk/1b2pP1p/3b3Q/1P4N1/8/P1r3PP/6RK b - - 2 26,b6g1 f6g7 g1e3 g7f8n,2066,advancedPawn advantage endgame promotion short underPromotion
r4rk1/ppp2pp1/3p2qp/3P1n2/N1PbBP2/P7/1P1Q2PP/R4RK1 w - - 1 20,g1h1 f5g3 h2g3 g6h5,1182,kingsideAttack mate mateIn2 middlegame sacrifice short
1kR4r/pp6/1r1q1p2/3PbQpp/3p4/1P3B1P/P4PP1/2R3K1 b - - 1 25,h8c8 c1c8,399,mate mateIn1 middlegame oneMove queensideAttack
r1bqkb1r/pp3ppp/2n1pn2/8/1P2N3/B7/2PPQPPP/R3KBNR b KQkq - 0 8,c6b4 a3b4 f8b4 e2b5 c8d7 b5b4 f6e4 b4e4,1816,advantage fork opening veryLong
2r2r2/5p2/5bk1/p4N2/1ppPpPP1/4P2R/PP5P/6K1 b - - 0 35,c4c3 h3h6,995,endgame hookMate mate mateIn1 oneMove
3r2k1/1r3pp1/5nnp/R2p4/2p5/4PB1P/2P2PPB/3R2K1 w - - 0 28,f3d5 d8d5 a5d5 f6d5,1886,advantage middlegame short
r6r/2p1bp2/2kp1q2/2nR3p/2Q3p1/P5B1/5PPP/1R4K1 b - - 1 28,a8a3 d5c5 d6c5 c4b5 c6d5 b1d1 f6d4 d1d4 d5d4 b5b2,2017,advantage attraction middlegame pin sacrifice veryLong
5bk1/1R6/3pp2p/6pP/3PN3/1p1K4/1r6/8 b - - 1 41,b2h2 e4f6 g8h8 b7h7,859,arabianMate endgame mate mateIn2 short
3kr1b1/pp4Q1/2p5/8/3P4/b2B1q1P/P5R1/R6K w - - 1 32,d3f5 f3f5 g7g5 f5g5,1861,advantage hangingPiece middlegame short
8/1pp4K/p5p1/4kp2/2P5/1P5P/P4P2/8 b - - 0 29,g6g5 h7g6 g5g4 h3g4 f5g4 g6g5 g4g3 f2g3,2114,crushing endgame pawnEndgame veryLong
6k1/pp4r1/n5q1/7R/2Q5/P6P/1P4P1/7K b - - 16 45,g6f7 c4c8 f7f8 h5h8 g8h8 c8f8,1743,attraction crushing deflection endgame exposedKing long
8/p3q3/1p6/5Bp1/8/1PQ2p1P/P5k1/1K6 w - - 2 42,f5g4 e7e4 b1b2 f3f2,2039,advancedPawn crushing endgame short
8/2K5/1P6/1B6/8/5bPp/5k2/8 w - - 0 62,b5c6 f3c6 c7c6 h3h2 b6b7 h2h1q,1724,advancedPawn bishopEndgame crushing endgame long promotion
1r3rk1/3n2p1/4Q1Pn/p2p4/2pP4/P1q5/1P6/1K1R3R b - - 0 30,g8h8 h1h6 g7h6 g6g7 h8h7 g7f8n,1943,advancedPawn crushing long middlegame promotion sacrifice underPromotion
2rq1r1k/1b2Nppp/p1pp4/4b3/7Q/1B1R4/PP3PPP/2R3K1 b - - 10 22,e5f6 h4h7 h8h7 d3h3 f6h4 h3h4,1344,anastasiaMate attraction kingsideAttack long master mate mateIn3 middlegame sacrifice
6k1/4Rr2/4B2B/2p5/5P1P/1p1p1bPK/r7/8 b - - 5 41,d3d2 e6f7 g8h8 f7b3,2657,crushing endgame short
8/p2R2kp/1p6/1P6/1nr5/5N2/5PP1/6K1 b - - 0 42,g7g6 f3e5 g6f6 e5c4,930,crushing endgame fork short
Q7/5pk1/p5r1/1p1P4/1P4p1/2BP2qp/4K3/8 b - - 0 55,g7h6 a8h8 h6g5 c3d2 g5f5 h8c8 g6e6 d5e6,1498,endgame equality exposedKing veryLong
5rk1/p2Q1pp1/1p2p3/3pP3/3P1K1P/2P3R1/PP3q2/8 w - - 7 49,f4g4 f2f5,1096,dovetailMate endgame mate mateIn1 oneMove
r1bk4/ppp2RQ1/3pr2p/4p3/8/4q3/PPP3PP/5R1K b - - 0 21,e3g5 f7f8 e6e8 f8e8 d8e8 f1f8,1535,attraction long mate mateIn3 middlegame
8/8/4k3/5p1p/p7/P2N2P1/3K3P/3b4 b - - 7 78,d1b3 d3c5 e6e5 c5b3,1102,crushing endgame short
r7/ppp3p1/1k5q/3b4/Q5n1/6P1/PP5P/2R2RK1 w - - 0 29,a4g4 h6e3 f1f2 e3c1,980,crushing deflection endgame short
6k1/2N1rpp1/2p3bp/3p3n/5Q2/qP1P1N2/2P2PP1/4R1K1 w - - 4 26,e1e7 h5f4 e7e8 g8h7,1567,crushing hangingPiece middlegame short
8/8/1p1Pk1p1/p1p1p3/P3P1K1/1P3P2/8/8 w - - 1 49,g4g5 e6d6 g5g6 b6b5 a4b5 d6c7,2828,crushing defensiveMove endgame long pawnEndgame
r3k2r/p1p3pp/q3p3/2bp4/8/1P6/P1P2PPP/RN1QR1K1 w kq - 0 17,d1d5 c5f2 g1f2 e8g8,2231,castling crushing discoveredAttack kingsideAttack middlegame sacrifice short
1r4nr/pb1k1pp1/1p1bpq2/4P3/1P1p1P2/2PB1Rp1/PB1NQ2P/R5K1 b - - 0 19,d6e5 f4e5 g3h2 g1h1,2228,advantage middlegame short
2k5/pp2bp2/7n/7P/2B1pq2/6R1/PP1rQ1PP/R5K1 w - - 1 25,e2e3 f4e3 g3e3 e7c5,1549,crushing middlegame pin short
8/Pk6/8/1N1p4/1P6/4n2p/8/5K2 w - - 1 48,f1f2 h3h2 b5c7 b7a7,2003,advancedPawn crushing endgame knightEndgame short
3r2k1/R4p1p/p1r2np1/1p6/5N2/2P5/PP3PPP/4R1K1 w - - 4 21,e1e7 d8d1 e7e1 d1e1,426,backRankMate endgame mate mateIn2 short
R7/5pkp/5p2/8/8/4R1PP/3q1P1K/8 w - - 3 37,h2g2 d2d5 g2h2 d5a8,1126,advantage endgame fork queenRookEndgame short
r1b1k1nr/ppp1qppp/3p4/2b1N3/2Pn1P2/P1N5/1P1PP1PP/R1BQKB1R w KQkq - 0 7,e5d3 d4f3 g2f3 e7h4 d3f2 h4f2,1860,attackingF2F7 long mate mateIn3 opening pin sacrifice
6k1/3r1pp1/1Q5p/P1p1P3/2q2P2/2P4P/1B1r2P1/R4RK1 w - - 0 26,a5a6 c4e4 f1f3 e4e2 f3g3 d7d3 b6d8 d3d8,2946,crushing middlegame veryLong
Q7/6pk/6n1/p3P1Pp/np6/4q3/1PP4P/2KR3R w - - 1 27,c1b1 e3e5 b1c1 e5b2,1959,advantage endgame short
1r3r1k/1R1R2pp/4p2N/8/p3Q3/b1P4P/1P3qP1/1K6 w - - 2 29,d7g7 f2b2 b7b2 b8b2 b1a1 f8f1 e4e1 f1e1,1742,mate mateIn4 middlegame sacrifice veryLong xRayAttack
8/4kpp1/8/7p/5K2/8/5PPP/8 b - - 1 33,e7f6 h2h4 f6e6 f4g5 e6e5 f2f3,2800,crushing defensiveMove endgame long pawnEndgame quietMove zugzwang
3r2k1/5bpp/1p1q4/1PpPrp2/P4Q2/1N5P/5PP1/R2R2K1 w - - 2 28,a4a5 e5e1 d1e1 d6f4,1208,advantage discoveredAttack kingsideAttack middlegame short
1k5r/1pp2pp1/1P3n2/6rp/Q2p1b2/3P1N1q/P3BP1P/R3R1K1 w - - 1 21,f3g5 h3h2 g1f1 h2h1,944,kingsideAttack mate mateIn2 middlegame short
1k6/ppp1b1p1/2np4/P3p1N1/2N1P2p/1QPPB1n1/1P4RK/5r2 w - - 1 25,a5a6 f1h1,634,hookMate mate mateIn1 middlegame oneMove
2kr3r/Bppq4/3bbp2/3n2p1/3Q3p/8/PP2BPPP/RN3RK1 b - - 0 18,b7b6 e2a6,1251,doubleBishopMate mate mateIn1 middlegame oneMove
r3k2r/pp2bppp/1np1p3/5q2/4N3/1P1Q3P/PBP2PP1/R2R2K1 b kq - 4 16,a8d8 d3d8 e7d8 e4d6 e8e7 d6f5,1690,crushing fork long middlegame sacrifice
